n,k,ln(n),gc_fraction,above_threshold
65536,4.9,11.090354888959125,0.9089215087890625,False
65536,4.91,11.090354888959125,0.9106390380859375,False
65536,4.92,11.090354888959125,0.9124545288085938,False
65536,4.93,11.090354888959125,0.9141903686523437,False
65536,4.94,11.090354888959125,0.9163400268554688,False
65536,4.95,11.090354888959125,0.91799560546875,False
65536,4.96,11.090354888959125,0.9196923828125,False
65536,4.97,11.090354888959125,0.9215988159179688,False
65536,4.98,11.090354888959125,0.9237533569335937,False
65536,4.99,11.090354888959125,0.9252178955078125,False
65536,5.0,11.090354888959125,0.9266015625,False
65536,5.01,11.090354888959125,0.9277902221679688,False
65536,5.02,11.090354888959125,0.9296633911132812,False
65536,5.03,11.090354888959125,0.9311065673828125,False
65536,5.04,11.090354888959125,0.9332815551757813,False
65536,5.05,11.090354888959125,0.9346890258789062,False
65536,5.06,11.090354888959125,0.93630859375,False
65536,5.07,11.090354888959125,0.93745849609375,False
65536,5.08,11.090354888959125,0.9391232299804687,False
65536,5.09,11.090354888959125,0.9402679443359375,False
65536,5.1,11.090354888959125,0.9415634155273438,False
65536,5.11,11.090354888959125,0.942652587890625,False
65536,5.12,11.090354888959125,0.9436642456054688,False
65536,5.13,11.090354888959125,0.9448721313476562,False
65536,5.14,11.090354888959125,0.9458758544921875,False
65536,5.15,11.090354888959125,0.9469680786132812,False
65536,5.16,11.090354888959125,0.9479129028320312,False
65536,5.17,11.090354888959125,0.9490206909179687,False
65536,5.18,11.090354888959125,0.949927978515625,False
65536,5.19,11.090354888959125,0.9508203125,False
65536,5.2,11.090354888959125,0.9520535278320312,False
65536,5.21,11.090354888959125,0.9530142211914062,False
65536,5.22,11.090354888959125,0.9538568115234375,False
65536,5.23,11.090354888959125,0.954632568359375,False
65536,5.24,11.090354888959125,0.9555313110351562,False
65536,5.25,11.090354888959125,0.9564047241210938,False
65536,5.26,11.090354888959125,0.9572085571289063,False
65536,5.27,11.090354888959125,0.9580548095703125,False
65536,5.28,11.090354888959125,0.9586785888671875,False
65536,5.29,11.090354888959125,0.959249267578125,False
65536,5.3,11.090354888959125,0.9599853515625,False
65536,5.31,11.090354888959125,0.9607958984375,False
65536,5.32,11.090354888959125,0.9614523315429687,False
65536,5.33,11.090354888959125,0.962305908203125,False
65536,5.34,11.090354888959125,0.9629617309570313,False
65536,5.35,11.090354888959125,0.9637155151367187,False
65536,5.36,11.090354888959125,0.9643145751953125,False
65536,5.37,11.090354888959125,0.9648541259765625,False
65536,5.38,11.090354888959125,0.9654296875,False
65536,5.39,11.090354888959125,0.9660128784179688,False
65536,5.4,11.090354888959125,0.9666189575195312,False
65536,5.41,11.090354888959125,0.967364501953125,False
65536,5.42,11.090354888959125,0.9679330444335937,False
65536,5.43,11.090354888959125,0.9685494995117188,False
65536,5.44,11.090354888959125,0.9690216064453125,False
65536,5.45,11.090354888959125,0.9696478271484374,False
65536,5.46,11.090354888959125,0.9702432250976563,False
65536,5.47,11.090354888959125,0.970697021484375,False
65536,5.48,11.090354888959125,0.9712469482421875,False
65536,5.49,11.090354888959125,0.9717642211914063,False
65536,5.5,11.090354888959125,0.9724090576171875,False
65536,5.51,11.090354888959125,0.9728890991210938,False
65536,5.52,11.090354888959125,0.9732989501953125,False
65536,5.53,11.090354888959125,0.9737115478515626,False
65536,5.54,11.090354888959125,0.9742251586914062,False
65536,5.55,11.090354888959125,0.9746578979492188,False
65536,5.56,11.090354888959125,0.9750369262695312,False
65536,5.57,11.090354888959125,0.9753973388671875,False
65536,5.58,11.090354888959125,0.9758224487304688,False
65536,5.59,11.090354888959125,0.9761538696289063,False
65536,5.6,11.090354888959125,0.9764776611328125,False
65536,5.61,11.090354888959125,0.9768362426757813,False
