n,k,ln(n),shuffle,r2,above_threshold,coef_dist^2,coef_log(dist),coef_4cos(4theta),coef_invdeg,intercept
1024,6,6.931471805599453,20,0.32036416689317926,False,-1.4218526030868162,0.8188672044503221,-0.5848906522370083,2.6065388974204087,2.1548500635985723
1024,6,6.931471805599453,21,0.33528749460733465,False,-1.37979349536516,0.8278252590254458,-0.621172876943647,2.625218654917168,2.161927881271682
1024,6,6.931471805599453,22,0.3369441033394075,False,-1.3291895916776657,0.8270603661221297,-0.5963487409520944,2.6111009014153743,2.185807957255083
1024,6,6.931471805599453,23,0.34936773605118276,False,-1.345526586421898,0.8345784488116786,-0.62266707601679,2.624984323913238,2.2164973257615843
1024,6,6.931471805599453,24,0.3325986005623468,False,-1.2411876354732327,0.8276904529716776,-0.45297696063072923,2.6068419549413697,2.183232820120205
1024,6,6.931471805599453,25,0.34348094622822734,False,-1.285795002264305,0.7989090849219415,-0.5491632881339811,2.605554246746127,2.108465587723389
1024,6,6.931471805599453,26,0.3360121475071054,False,-1.5509033721602195,0.8494674721807145,-0.780087610191754,2.603310379066272,2.2364498345695867
1024,6,6.931471805599453,27,0.35258970361170316,False,-1.353150434728762,0.8296681752810523,-0.6440970698297768,2.703132865022531,2.193103210879438
1024,6,6.931471805599453,28,0.3188956317637701,False,-1.2648896532744671,0.8007088803694699,-0.4941160141272949,2.5663093150268006,2.1297729245421126
1024,6,6.931471805599453,29,0.36189405099776395,False,-1.4613306277257296,0.8450729061435632,-0.6736022173533702,2.7111859643934864,2.1967226127560346
1024,6,6.931471805599453,30,0.30804762360277826,False,-1.2491970211303798,0.792414652622485,-0.5318816158597633,2.5741219511078706,2.0826777484271526
1024,6,6.931471805599453,31,0.32490818553551104,False,-1.3914643580124904,0.8117080754070033,-0.6152524978248952,2.5747716537957395,2.149930307553659
1024,6,6.931471805599453,32,0.36115888414005537,False,-1.396410044754595,0.8418372211063868,-0.5298893645031381,2.6766666597563917,2.2135712268756027
1024,6,6.931471805599453,33,0.3415707185078791,False,-1.205522845407451,0.793362111593689,-0.5351881327777032,2.635825621323388,2.0786511187254844
1024,6,6.931471805599453,34,0.3531286164777593,False,-1.2978766362331209,0.8182163188200763,-0.5601909642414221,2.6881930979801614,2.140575396827126
1024,6,6.931471805599453,35,0.31921659013686665,False,-1.4442605092102052,0.8410144865567655,-0.4802403492600038,2.59240340247271,2.203011221307345
1024,6,6.931471805599453,36,0.3345416810316105,False,-1.3517331331134774,0.8074940097907333,-0.7682362522996835,2.654340061615957,2.129358636356445
1024,6,6.931471805599453,37,0.3653889542740657,False,-1.3499259116108056,0.8240983906991614,-0.6482238327290836,2.6987107579359932,2.165233706448542
1024,6,6.931471805599453,38,0.328160487837461,False,-1.310513470977199,0.8022108921675781,-0.6487060853648651,2.624527896558735,2.1197357622950603
1024,6,6.931471805599453,39,0.3345019904227087,False,-1.448001712490606,0.8253517870085493,-0.8515281238398805,2.7075806735983403,2.1353303853993895
1024,6,6.931471805599453,40,0.3481717168561488,False,-1.3928033115983947,0.8284973033616679,-0.6325828330429402,2.6461295381347107,2.1653953575153233
1024,6,6.931471805599453,41,0.35869343753918614,False,-1.3779140987731209,0.8197354967991648,-0.5792556980961976,2.701025565588633,2.1469483262033853
1024,6,6.931471805599453,42,0.3305421013665858,False,-1.268991051049425,0.8087141988978647,-0.46786695576746384,2.6950529419962925,2.1134485024106135
